"THEPMANEE COLDSTORAGE [CHANTHABURI]","THEPMANEE COLDSTORAGE","","168","472.44","466.92","365.59","211.48","481.74","425.83","434.52","581.69","554.79","556.33","","","493.13","490.52","506.34","548.53","","","","","","","","","","","","","","",""
"THEPMANEE COLDSTORAGE [CHANTHABURI]","THEPMANEE COLDSTORAGE","","168","472.35","466.7","365.54","211.89","482.25","425.52","435.01","581.44","556.07","557.32","","","493.65","490.58","506.27","548.49","","","","","","","","","","","","","","",""
"THEPMANEE COLDSTORAGE [CHANTHABURI]","THEPMANEE COLDSTORAGE","","","477.84","475.73","371.16","215.31","486.37","431.15","444.94","588.41","567.14","570.51","","","87.82","498.6","511.1","555.57","","","","","","","","","","","","","","",""
"THEPMANEE COLDSTORAGE [CHANTHABURI]","THEPMANEE COLDSTORAGE","","","478.72","474.32","373.53","216.8","488.12","432.66","445.47","588.98","567.46","570.34","","","88.26","500.2","513.2","555","","","","","","","","","","","","","","",""
"E.Q. RUBBER SOLAR ROOFTOP 1.33 MWp","E.Q. RUBBER","Inverter(COM1-2)","146.3","362.52","461.6","276.15","162.66","458.03","420.08","465.71","684.98","198.95","654.25","568.7","382.72","457.68","473.93","136.48","488.86","","","","","","","","","","","","","","",""
"E.Q. RUBBER SOLAR ROOFTOP 1.33 MWp","E.Q. RUBBER","Inverter(COM1-3)","146.3","329.45","419.68","248.7","146.17","414.86","380.45","424.2","623.96","190.47","596.99","518.26","345.76","416.03","431.53","131.51","446.43","","","","","","","","","","","","","","",""
"E.Q. RUBBER SOLAR ROOFTOP 1.33 MWp","E.Q. RUBBER","Inverter(COM1-4)","146.3","355.18","452.15","266.41","160.85","454","415.14","461.26","664.46","192.19","635.24","562.84","378.9","451.61","468.92","133.07","485.33","","","","","","","","","","","","","","",""
"E.Q. RUBBER SOLAR ROOFTOP 1.33 MWp","E.Q. RUBBER","Inverter(COM1-5)","146.3","318.81","401.64","236.03","142.5","406.01","373.36","384.92","525.34","174.09","504.52","446.78","300.96","360.44","375.17","122.52","385.14","","","","","","","","","","","","","","",""
"E.Q. RUBBER SOLAR ROOFTOP 1.33 MWp","E.Q. RUBBER","Inverter(COM1-6)","146.3","276.38","350.45","200.47","121.48","347.33","317.89","356.54","517.58","171.17","496.57","435.41","286.07","345.47","364.28","120.25","369.15","","","","","","","","","","","","","","",""
"E.Q. RUBBER SOLAR ROOFTOP 1.33 MWp","E.Q. RUBBER","Inverter(COM1-7)","146.3","305.42","397.72","221.36","133.09","381.24","347.16","396.05","590.31","178.49","567.42","489.11","315.33","379.28","403.24","123.6","407.01","","","","","","","","","","","","","","",""
"E.Q. RUBBER SOLAR ROOFTOP 1.33 MWp","E.Q. RUBBER","Inverter(COM1-8)","146.3","366.67","473.59","276.25","162.08","462.12","397.65","427.82","632.43","189.95","604.72","523.36","343.95","415.01","433.29","130.91","449.12","","","","","","","","","","","","","","",""
"E.Q. RUBBER SOLAR ROOFTOP 1.33 MWp","E.Q. RUBBER","Inverter(COM1-9)","146.3","355.53","454.64","265.11","160.09","454.03","416.75","464.97","671.14","192.53","641.03","567.99","380.41","456.63","475.33","133.69","492.82","","","","","","","","","","","","","","",""
"Sun flour 1","Sun flour Ph.1","Inverter(COM2-1)","184.6","969.31","733.17","848.6","584.37","823.24","909.49","839.76","949.74","923.05","898.86","851.02","841.82","837.76","656.80","829.40","944.83","","","","","","","","","","","","","","",""
"Interroll (Thailand)","Interroll (Thailand)","Inverter(COM2-1)","128.7","531.07","634.67","453.44","375.38","405.71","518.53","516.69","682.64","553.36","467.49","442.88","88.24","492.98","572.16","630.13","445.1","","","","","","","","","","","","","","",""
"AREECHAI WOODTECH 371.8 kWp","AREECHAI WOODTECH","Inverter(COM2-1)","185.892","434.39","467.13","308.62","266.5","278.68","363.55","385.5","484.52","512.74","93.1","79.58","77.28","349.71","444.24","435.83","323.93","","","","","","","","","","","","","","",""
"AREECHAI WOODTECH 371.8 kWp","AREECHAI WOODTECH","Inverter(COM2-2)","185.908","432.9","466.47","455.74","376.87","278.13","367.69","386.51","478.98","507.32","466.15","440.67","88.77","351.94","443.13","431.36","324.22","","","","","","","","","","","","","","",""
"PYK. TOOL AND DIE 113.60 kWp","PYK. TOOL AND DIE","Inverter(COM3-1)","113.6","384","411.5","356.72","307.47","5.98","302.9","381.91","425.33","334.52","356.46","324.41","10.96","326.04","400.01","384.95","372.81","","","","","","","","","","","","","","",""
"TOA PAINT","TOA","INVERTER01-100KTL-M2","119.7","474.29","551.88","343.69","257.59","220.45","390.07","428.35","602.3","524.93","526.42","294.69","305.81","533.11","565.57","520.88","398.06","","","","","","","","","","","","","","",""
"TOA PAINT","TOA","INVERTER02-100KTL-M2","119.7","482.28","557.01","348.27","264.09","222.43","397.34","431.45","607.41","529.69","533.81","296.15","309.23","536.38","571.34","526.78","401.04","","","","","","","","","","","","","","",""
"TOA PAINT","TOA","INVERTER03-100KTL-M2","119.7","321.42","364.63","222.35","181","204.63","276.99","275.9","394.52","352.03","351.67","247.66","254.02","356.6","381.37","340.33","268.93","","","","","","","","","","","","","","",""
"TOA PAINT","TOA","INVERTER04-100KTL-M2","119.7","443.79","490.15","308.88","256.57","219.38","382.63","375.85","539.89","478.27","482.05","285.8","298.84","483.82","522.24","464.68","368.27","","","","","","","","","","","","","","",""
"TOA PAINT","TOA","INVERTER05-100KTL-M2","106.4","428.21","498.79","312.27","232.18","214.41","352.54","389.51","543.6","474.45","478.69","284.94","294.1","484.46","511.06","473.19","360.92","","","","","","","","","","","","","","",""
"TOA PAINT","TOA","INVERTER06-100KTL-M2","106.4","390.35","441.17","269.69","225.45","209.25","340.48","337.41","470.86","426.92","423.45","271.62","283.81","433.61","461.9","408.73","329.11","","","","","","","","","","","","","","",""
"TOA PAINT","TOA","INVERTER07-100KTL-M2","103.741","397.5","451.29","283.59","224.22","214.49","336.11","349.5","494.67","434.03","438.49","276.08","285.15","440.17","467.53","425.61","331.75","","","","","","","","","","","","","","",""
"TOA PAINT","TOA","INVERTER08-100KTL-M2","119.7","469.58","536.94","345.63","257.66","215.49","389.95","427.13","584.91","525.41","520.8","294.78","307.8","537.79","559.53","520.66","398.57","","","","","","","","","","","","","","",""
"TOA PAINT","TOA","INVERTER09-100KTL-M2","119.7","472.6","533.13","349.34","261.15","220.18","388.52","427.35","591.29","520.05","520.34","295.65","308.04","520.25","557.08","516.57","392.36","","","","","","","","","","","","","","",""
"TOA PAINT","TOA","INVERTER10-100KTL-M2","119.7","438.82","478.84","309.12","257.53","218.21","382.05","372.16","531.9","477.87","477.64","286.57","299.82","483.49","518.8","457.32","363.27","","","","","","","","","","","","","","",""
"TOA PAINT","TOA","INVERTER11-100KTL-M2","119.7","441.42","472.89","310.29","258.95","219.29","382.36","373.25","532.09","476.75","478.2","287.11","300.31","481.41","515.26","458.04","363.96","","","","","","","","","","","","","","",""
"J.Filter 82.94 kWp","J.Filter","INV-ES2590006874","","246.88","297.42","138.54","124.8","183.7","242.13","259.52","308.75","242.83","290.31","226.42","58.67","232.2","272.26","289.61","211.59","","","","","","","","","","","","","","",""
"J.Filter 82.94 kWp","J.Filter","INV-TA2570104651","","114.79","134.01","62.69","58.28","82.09","114.54","114.79","144.18","111.07","131.72","100.13","23.86","103.52","125.49","129.75","94.07","","","","","","","","","","","","","","",""
"JD FOOD","JD FOOD","JDF_100KTL_NO_01","128.04","544.18","628.87","473.93","184.91","170.76","542.41","515.47","501.94","384.24","522.12","194.19","175.92","407.52","520.61","458.89","459.35","","","","","","","","","","","","","","",""
"JD FOOD","JD FOOD","JDF_100KTL_NO_02","128.04","549.35","628.93","475.15","184.37","170.57","542.89","516.77","504.72","383.73","524.26","193.45","175.59","407.8","523.2","459.27","461.59","","","","","","","","","","","","","","",""
"JD FOOD","JD FOOD","JDF_100KTL_NO_03","118.8","502.53","583.1","444.7","182.5","169.24","506.7","473.68","467.95","358.97","486.27","189.78","172.25","378.39","484.9","423.01","425.27","","","","","","","","","","","","","","",""
"JD FOOD","JD FOOD","JDF_100KTL_NO_04","118.8","480.68","548.15","420.29","181.54","168.19","480.99","456.54","434.47","341.64","390.26","187.57","170.05","364.05","457.15","402.61","414.27","","","","","","","","","","","","","","",""
"JD FOOD","JD FOOD","JDF_100KTL_NO_05","118.8","512.86","584.35","434.92","181.69","168.28","492.66","487.54","469.64","355.95","482.95","190.17","172.03","377.65","487.94","430.57","432.19","","","","","","","","","","","","","","",""
"หจก. โรงน้ำแข็งจำนงรัตน์ SolarFarm 371.80kWp.","Jamnongrat Ice Factory","Jn_Inverter01","128.7","411.34","518.68","425.42","271.31","289.4","357.62","169.86","285.29","446.12","393.09","139.21","126.7","487.41","476.14","410.12","400.66","","","","","","","","","","","","","","",""
"หจก. โรงน้ำแข็งจำนงรัตน์ SolarFarm 371.80kWp.","Jamnongrat Ice Factory","Jn_Inverter02","128.7","411.87","519.36","425.87","271.94","290.63","357.57","169.84","284.54","445.27","395.15","139.68","126.86","487.38","476.16","410.07","400.69","","","","","","","","","","","","","","",""
"หจก. โรงน้ำแข็งจำนงรัตน์ SolarFarm 371.80kWp.","Jamnongrat Ice Factory","Jn_Inverter03","114.4","380.8","495.26","376.8","243.1","260.18","323.22","155.01","257.37","411.19","349.17","129.16","122.16","444.28","442.51","381.55","371.28","","","","","","","","","","","","","","",""
"Jipata","Jipata","JPT_36KTL_NO_01","40.5","140.5","147.26","135.55","135.3","20.85","104.45","94.17","90.1","87.98","64.49","143.67","22.16","176.14","165.92","115.49","104.23","","","","","","","","","","","","","","",""
"KKF(KC)_II","KC Ph.2","KC_2.100KTL-NO-01","118.8","330","401.97","265.63","291.82","278.87","339.43","306.19","275.29","387.14","335.96","369.79","365.55","388.81","427.35","472.35","387.46","","","","","","","","","","","","","","",""
"KKF(KC)_II","KC Ph.2","KC_2.100KTL-NO-02","118.8","321.31","424.33","280.53","284.32","275.37","345.28","294.35","275.24","381.98","335.48","373.45","347.3","408.23","407.82","453.09","385.83","","","","","","","","","","","","","","",""
"KKF(KC)_II","KC Ph.2","KC_2.100KTL-NO-04","","329.23","414.98","276.23","294.09","281.19","346.6","305.04","278.89","390.64","339.48","376.57","363.27","401.72","424.85","472.05","391.07","","","","","","","","","","","","","","",""
"KKF(KC)_II","KC Ph.2","KC_2.100KTL-NO-05","118.8","322.04","419.6","276.24","284.62","273.6","339.19","295.59","273.03","381.4","332.32","373.13","352.23","401.14","411.89","455.41","384.11","","","","","","","","","","","","","","",""
"KKF(KC)_II","KC Ph.2","KC_2.100KTL-NO-06","118.8","323.37","430.85","284.25","290.02","280.22","348.23","300.95","279.94","390.27","338.84","380.95","357.56","411.51","416.62","464.19","392.11","","","","","","","","","","","","","","",""
"KKF(KC)_II","KC Ph.2","KC_2.50KTL-NO-03","34.32","103.29","161.29","102.11","97.17","96.32","122.13","100.15","96.64","134.52","115.14","134.01","124.83","156.6","140.09","156.17","145.78","","","","","","","","","","","","","","",""
"KKF(KC)","KC Ph.1","KC_60KTL-NO-01","66","181.8","283.19","175.09","160.93","158.09","207.45","164.69","161.14","226.99","196.12","226.62","208.67","276.55","236.52","261.27","255.45","","","","","","","","","","","","","","",""
"KKF(KC)","KC Ph.1","KC_60KTL-NO-02	","66","183.57","287.34","176.1","161.83","159.83","208.9","166.27","162.3","229.77","197.12","231.16","211.39","281.26","239.71","265.72","258.77","","","","","","","","","","","","","","",""
"KKF(KC)","KC Ph.1","KC_60KTL-NO-03	","66","181.84","282.98","173.48","160.04","158","206.7","164.53","160.3","227.44","195.21","228.3","208.67","277.55","236.67","263.05","255.98","","","","","","","","","","","","","","",""
"KKF(KC)","KC Ph.1","KC_60KTL-NO-04	","66","184.21","274.67","167.87","161.57","157.91","204.61","167.38","159.34","228.22","194.68","226.22","214.97","270.7","240.81","269.17","254.71","","","","","","","","","","","","","","",""
"KKF(KC)","KC Ph.1","KC_60KTL-NO-05	","66","196.84","253.88","154.38","173.86","162.63","203.09","184.88","161.56","239.23","200.32","222.49","246.9","253.69","265.47","299.27","256.46","","","","","","","","","","","","","","",""
"KKF(KC)","KC Ph.1","KC_60KTL-NO-06	","66","197.45","254.17","154.06","174.24","163.01","203.36","185.44","161.69","239.47","200.31","223.25","247.45","254.57","266.01","299.91","257.06","","","","","","","","","","","","","","",""
"KKF(KC)","KC Ph.1","KC_60KTL-NO-07","66","196.22","252.22","152.01","172.55","161.43","201.47","183.6","159.99","237.31","198.34","221.35","244.8","251.87","263.27","297.55","254.82","","","","","","","","","","","","","","",""
"KKF(KC)","KC Ph.1","KC_60KTL-NO-08	","66","191.1","265.38","161.26","168.17","160.84","204.49","176.59","160.97","234.53","197.75","225.69","230.82","263.37","253.41","284.81","256.42","","","","","","","","","","","","","","",""
"KKF(KC)","KC Ph.1","KC_60KTL-NO-09	","66","181.16","285.71","176.54","160.72","158.81","208.28","165","161.97","229.36","196.22","230.98","209.79","281.06","238.95","264.25","258.34","","","","","","","","","","","","","","",""
"KKF(KC)","KC Ph.1","KC_60KTL-NO-10","66","180.91","284.61","175.41","160.41","158.49","207.92","164.69","161.46","228.89","195.67","231.19","209.55","280.97","238.43","263.76","258.07","","","","","","","","","","","","","","",""
"KKF(KC)","KC Ph.1","KC_60KTL-NO-11	","66","191.38","267.64","162.6","168.77","161.4","205.35","177.18","161.64","235.44","198.59","227.07","232.2","265.71","255.13","285.77","257.8","","","","","","","","","","","","","","",""
"KKF(KC)","KC Ph.1","KC_60KTL-NO-12	","66","197.39","261.53","156.69","175.84","164.37","205.3","186.95","163.44","242.09","202.05","225.32","250.48","257.42","269.6","303.37","260.18","","","","","","","","","","","","","","",""
"KKF(KC)","KC Ph.1","KC_60KTL-NO-13","66","196.45","258.45","155.3","174.62","163.25","204.02","185.8","162.25","240.51","200.81","224.16","248.54","255.56","267.33","300.4","257.98","","","","","","","","","","","","","","",""
"KKF(KC)","KC Ph.1","KC_60KTL-NO-14	","66","197.02","256.29","154.48","174.13","163.13","203.59","185.41","161.85","239.77","200.35","223.93","247.86","255.4","266.42","299.78","257.37","","","","","","","","","","","","","","",""
"KKF(KFI)_l","KFI Ph.1","KFI_36KTL_NO_01","42.9","131.23","162.42","132.22","110.11","108.2","126.72","148.64","117.12","163.23","121.91","135.2","162.45","170","130.16","188.06","188.53","","","","","","","","","","","","","","",""
"KKF(KFI)_l","KFI Ph.1","KFI_36KTL_NO_02","42.9","133.9","166.02","134.83","112.06","110.96","129.44","151.92","120.2","166.21","124.36","138.43","165.49","173.29","131.95","190.99","192.02","","","","","","","","","","","","","","",""
"KKF(KFI)_l","KFI Ph.1","KFI_36KTL_NO_03","42.9","133","164.95","134.18","111.47","110.06","128.53","151.01","118.88","164.96","123.26","137.07","164.13","172.51","131.07","189.49","190.36","","","","","","","","","","","","","","",""
"KKF(KFI)_l","KFI Ph.1","KFI_36KTL_NO_04","42.9","133.76","167.2","134.85","111.81","109.56","128.79","151.51","120.22","166.4","123.8","138.03","165.33","174.72","131.8","191.73","191.86","","","","","","","","","","","","","","",""
"KKF(KFI)_l","KFI Ph.1","KFI_36KTL_NO_05","42.9","132.11","158.63","132.95","106.89","107.27","128.87","144.9","118.57","162.22","123.92","132.31","155.67","175.02","128.28","181.5","184.83","","","","","","","","","","","","","","",""
"KKF(KFI)_l","KFI Ph.1","KFI_36KTL_NO_06","42.9","133.39","155.13","133.96","107.2","108.01","129.47","146.02","119.89","163.27","123.91","132.76","153.36","172.23","129.04","179.17","182.23","","","","","","","","","","","","","","",""
"KKF(KFI)_l","KFI Ph.1","KFI_36KTL_NO_07","42.9","132.99","154.68","133.56","106.67","107.59","128.88","145.46","119.66","162.56","123.39","132.51","152.79","171.36","128.51","178.4","181.79","","","","","","","","","","","","","","",""
"KKF(KFI)_l","KFI Ph.1","KFI_36KTL_NO_08","42.9","133.41","155.25","133.88","107","107.76","129.24","145.51","120.14","162.43","123.68","132.82","152.86","171.99","128.62","177.83","181.6","","","","","","","","","","","","","","",""
"KKF(KFI)_l","KFI Ph.1","KFI_36KTL_NO_09","42.9","133.76","155.73","134.36","106.93","107.82","129.55","146.2","120.52","163.03","123.92","133.17","153.44","172.51","128.89","178.7","182.47","","","","","","","","","","","","","","",""
"KKF(KFI)_l","KFI Ph.1","KFI_36KTL_NO_10","42.9","134.6","156.93","135.41","107.69","108.45","130.46","147.13","121.59","164.11","124.68","134.18","154.61","174.36","129.78","179.9","183.62","","","","","","","","","","","","","","",""
"KKF(KFI)_l","KFI Ph.1","KFI_36KTL_NO_11","42.9","134","157.01","134.89","107.44","108.34","130.28","147.3","121.68","163.88","124.73","134.25","154.4","174.38","129.67","179.95","183.19","","","","","","","","","","","","","","",""
"KKF(KFI)_l","KFI Ph.1","KFI_36KTL_NO_12","42.9","133.33","155.75","134.18","106.1","106.86","128.54","145.49","119.44","160.41","121.62","131.6","151.62","172.09","125.87","177","179.76","","","","","","","","","","","","","","",""
"KKF(KFI)_l","KFI Ph.1","KFI_36KTL_NO_13","42.9","132.54","155.13","132.97","105.29","105.22","127.85","144.07","118.03","158.64","120.89","130.55","151.38","171.78","125.53","176.9","178.28","","","","","","","","","","","","","","",""
"KKF(KFI)_l","KFI Ph.1","KFI_36KTL_NO_14","42.9","133.12","155.36","134.26","106.5","107.32","129.71","145.73","120.21","161.71","123.1","132.17","152.97","173.25","128.13","178.32","180.15","","","","","","","","","","","","","","",""
"KFI Phase 2","KFI Ph.2","KFI_ll_100KTL_NO_02","104.16","344.99","428.18","349.56","275.71","274.76","332.87","374.27","309.73","418.72","342.84","342.99","403.56","468.19","333.38","471.65","482.2","","","","","","","","","","","","","","",""
"KFI Phase 2","KFI Ph.2","KFI_ll_100KTL_NO_03","89.505","275.5","339.37","279.42","221.84","220.9","267.22","299.46","249.05","336.05","273.82","273.56","320.11","374.36","265.11","374.91","383.11","","","","","","","","","","","","","","",""
"KFI Phase 2","KFI Ph.2","KFI_ll_100KTL_NO_04","89.505","270.44","333.75","274.14","216.34","215.97","262.71","295.12","243.96","330.92","270.45","270.38","315.99","368.56","261.79","369.44","377.68","","","","","","","","","","","","","","",""
"KFI Phase 2","KFI Ph.2","KFI_ll_60KTL_NO_01","58.59","191.06","232.59","192.28","150.61","150.42","183.78","206.19","169.97","228.94","188.56","186.98","219.68","258.19","181.31","257.8","262.92","","","","","","","","","","","","","","",""
"คลัง KKF","Warehouse KKF","","105.6","292.11","320.75","252.74","255.32","99.43","303.65","268.38","253.89","361.83","302.95","320.46","93.36","356.6","349.48","401.83","356.89","","","","","","","","","","","","","","",""
"KU-THONG","KU-THONG","KT_100KTL_NO_01","94.5","252.77","339.5","201.36","157.32","198.64","222.46","174.16","174","266.58","259.35","200.11","182.96","304.27","255.15","296.26","295.11","","","","","","","","","","","","","","",""
"KU-THONG","KU-THONG","KT_100KTL_NO_02","94.5","279.25","367.27","217.26","169.52","213.34","238.81","190.3","188.01","285.89","281.66","213.08","207.28","324.18","273.31","324.14","318.21","","","","","","","","","","","","","","",""
"KU-THONG","KU-THONG","KT_100KTL_NO_03","63","191.15","249.55","144.54","117.28","139.31","159.42","131.57","123.94","192.31","185.12","143.76","143.45","222.96","185.45","222.7","219.3","","","","","","","","","","","","","","",""
"KU-THONG","KU-THONG","KT_60KTL_NO_04","56.7","171.56","227.29","130.39","101.38","127.8","144.26","115.75","112.95","173.56","172.65","130.53","128.35","205.07","168.79","201.6","198.76","","","","","","","","","","","","","","",""
"KANTANG 1","KANTANG Ph.1","KT100KTL-M2-COM1-1","133","116.5","130.37","378.16","366.94","461.65","466.74","445.46","450.7","257.81","430.76","439.68","409.55","178.15","302.05","102.56","200.02","","","","","","","","","","","","","","",""
"KANTANG 1","KANTANG Ph.1","KT100KTL-M2-COM1-2","133","78.9","88.76","259.87","270.01","319.98","319.86","309.59","313.65","174.83","299.51","307.76","281.64","122.11","214.74","69.66","132.6","","","","","","","","","","","","","","",""
"KANTANG 1","KANTANG Ph.1","KT100KTL-M2-COM1-3","133","74.7","83.68","198.05","239.34","238.57","235.82","241.44","259.05","169.13","244.52","249.38","233.5","116.02","195.02","66.11","133.05","","","","","","","","","","","","","","",""
"KANTANG 1","KANTANG Ph.1","KT100KTL-M2-COM1-4","133","50.52","56.7","132.35","162.05","156.27","155.89","159.21","169.61","110.61","162.18","165.11","150.55","76.65","128.62","44.58","85.94","","","","","","","","","","","","","","",""
"KANTANG 2","KANTANG Ph.2","KT2_100KTL-M2-COM1-1","130.34","63.83","74.06","185.33","235.44","225.87","229.79","224.57","244.35","157.25","230.14","237.82","212.52","97.03","166.53","54.45","123.89","","","","","","","","","","","","","","",""
"KANTANG 2","KANTANG Ph.2","KT2_100KTL-M2-COM1-2","130.34","63.58","73.24","183.12","232.04","222.59","223.28","221.23","240","156.79","225.41","236.74","206.98","94.27","162.02","51.97","120.87","","","","","","","","","","","","","","",""
"KANTANG 2","KANTANG Ph.2","KT2_100KTL-M2-COM1-3","130.34","106.32","120.62","297.69","371.04","361.62","367.6","359.91","389.51","252.42","372.91","385.26","345.59","162.63","275.26","92.81","209.43","","","","","","","","","","","","","","",""
"KANTANG 2","KANTANG Ph.2","KT2_100KTL-M2-COM1-4","","6.53","7.89","20.72","24.46","24.87","25.28","23.96","24.93","16.3","25.32","26.02","21.66","10.77","19.48","5.47","13.99","","","","","","","","","","","","","","",""
"KANTANG 2","KANTANG Ph.2","KT2_100KTL-M2-COM1-5","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"KANTANG 1","KANTANG Ph.1","KT50KTL-M2-COM1-5","53.2","18.44","20.84","56.38","66.87","66.05","64.4","65.68","70.65","41.67","65.5","67.87","62.46","28.78","49.34","15.56","29.9","","","","","","","","","","","","","","",""
"KINGWATER GROUP 241.92 kWp","King Water GROUP","KWInverter(COM1-12)","54.72","262.84","238.38","209.37","149.65","212.88","208.21","256.92","259.31","236.76","248.58","239.61","233.59","229.47","219.21","214.5","198.8","","","","","","","","","","","","","","",""
"KINGWATER GROUP 241.92 kWp","King Water GROUP","KWInverter(COM1-13)","172.8","895.99","835.88","735.22","511.74","743.36","703.76","900.21","890.31","808.98","790.19","818.89","641.67","772.34","651.33","715.87","683.4","","","","","","","","","","","","","","",""
"KWM","KWM Ph.1","KWM_100KTL_NO_01 P1","105.6","267.32","245.24","286.37","293.92","255.05","297.82","315.8","247.89","385.62","324.12","274.5","390.68","375.17","330.73","23.41","445.68","","","","","","","","","","","","","","",""
"KWM","KWM Ph.1","KWM_100KTL_NO_02 P1","111.6","283.79","273.11","316.52","303.82","272.86","328.67","317.48","265.87","405.86","345.04","293.85","388.12","415.12","342.11","24.38","479.69","","","","","","","","","","","","","","",""
"KWM","KWM Ph.1","KWM_100KTL_NO_03 P1","110.8","289.28","247.56","310.78","315.97","277.82","324.89","335.07","269.45","410.79","350.45","289.01","408.35","385.32","349.76","17.18","474.11","","","","","","","","","","","","","","",""
"KWM","KWM Ph.3","KWM_100KTL-NO-04 P1","103.68","269.89","244.59","284.73","294.44","254.59","297.33","316.5","248.29","386.63","325.38","274.01","394.87","373.58","333.3","28.27","451.32","","","","","","","","","","","","","","",""
"KWM","KWM Ph.2","KWM_100KTL-NO-05 P2","103.68","266.65","251.57","294.44","288.08","253.9","299.8","308.88","249.15","385.63","324.89","276.59","384.42","387.09","327.27","27.61","449.81","","","","","","","","","","","","","","",""
"KWM","KWM Ph.2","KWM_100KTL-NO-06 P2","103.68","264.73","257.37","301.51","283.39","253.52","305.08","300.81","250.09","386.44","324.22","279.37","372.17","400.21","322.81","27.84","448.21","","","","","","","","","","","","","","",""
"KWM","KWM Ph.2","KWM_100KTL-NO-07 P2","111.6","282.02","251.04","316.92","304.21","272.21","329.08","317.59","267.81","406.33","346.16","289.16","383.52","399.74","338.72","18.98","461.66","","","","","","","","","","","","","","",""
"KWM","KWM Ph.2","KWM_100KTL-NO-08 P2","105.6","268.88","248.82","288.39","295.84","257.19","299.52","317.68","249.41","388.25","326.95","276.11","391.44","376.92","332.2","26.2","449.91","","","","","","","","","","","","","","",""
"KWM","KWM Ph.3","KWM_100KTL-NO-09 P3","34.56","89.94","85.86","98.72","96.18","84.36","100.36","104.06","82.69","131.39","108.65","93.73","132","133.99","111.28","37.93","150.77","","","","","","","","","","","","","","",""
"KWM","KWM Ph.1","KWM_36KTL-NO-10 P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Loapattana","Loapattana","LPT_60KTL_NO_01","59.52","172.81","230.7","150.86","117.5","118.47","170.98","98.15","111.12","175.44","148.05","105.69","163.32","170.51","181.99","217.55","210.61","","","","","","","","","","","","","","",""
"Loapattana","Loapattana","LPT_60KTL_NO_02","59.52","197.2","243.39","181.6","145.95","147.16","206.48","123.26","135.88","202.46","178.35","129.34","184.14","184.45","205.03","238.73","229.13","","","","","","","","","","","","","","",""
"LUANGSIRI RUBBER Phase 1","Luangsiri Ph.1","LUANG_100KTL_NO_01","123.2","277.89","326.18","59.8","227.96","307.64","126.54","157.71","387.43","366.02","","24.93","","","164.8","","","","","","","","","","","","","","","","",""
"LUANGSIRI RUBBER Phase 1","Luangsiri Ph.1","LUANG_100KTL_NO_02","114.95","252.86","298.33","58.13","205.76","278.19","112.16","139.04","353.78","334.06","","21.49","","","149.03","","","","","","","","","","","","","","","","",""
"LUANGSIRI RUBBER Phase 1","Luangsiri Ph.1","LUANG_100KTL_NO_03","108.35","260.77","307.51","59.73","213.49","287.1","114.86","141.67","364.32","352.04","","22.43","","","154.49","","","","","","","","","","","","","","","","",""
"LUANGSIRI RUBBER Phase 1","Luangsiri Ph.1","LUANG_100KTL_NO_04","115.5","185.13","195.36","59.84","169.99","183.05","104.23","143.38","199.85","200.1","","23.89","","","96.46","","","","","","","","","","","","","","","","",""
"LUANGSIRI RUBBER Phase 2","Luangsiri Ph.2","LUANG_100KTL_NO_06","","416.97","479.43","90.52","339.65","463.09","186.42","218.61","556.43","486.37","","34.29","","","227.59","","","","","","","","","","","","","","","","",""
"LUANGSIRI RUBBER Phase 2","Luangsiri Ph.2","LUANG_100KTL_NO_07","","409.44","479.18","90.49","339.39","461.19","181.81","217.41","573.1","522.63","","36.72","","","210.92","","","","","","","","","","","","","","","","",""
"LUANGSIRI RUBBER Phase 2","Luangsiri Ph.2","LUANG_100KTL_NO_08","","261.64","310.65","59.81","216.31","294","111.65","133.34","368.1","344.53","","22.68","","","119.71","","","","","","","","","","","","","","","","",""
"LUANGSIRI RUBBER Phase 1","Luangsiri Ph.1","LUANG_50KTL_NO_05","66","117.7","143.83","29.79","100.96","135.21","53.73","66.31","168.7","166.2","","10.3","","","72.09","","","","","","","","","","","","","","","","",""
"Offline LUANGSIRI RUBBER","LUANGSIRI RUBBER Offline ","LUANG_Test_NO_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Offline LUANGSIRI RUBBER","LUANGSIRI RUBBER Offline ","LUANG_Test_NO_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Offline LUANGSIRI RUBBER","LUANGSIRI RUBBER Offline ","LUANG_Test_NO_03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Offline LUANGSIRI RUBBER","LUANGSIRI RUBBER Offline ","LUANG_Test_NO_04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Offline LUANGSIRI RUBBER","LUANGSIRI RUBBER Offline ","LUANG_Test_NO_05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEKTEC","MEKTEC","Mektec50KTL-M3 C1","47.88","227.74","196.42","215.04","148.62","192.24","214.21","198.61","214.94","209.44","206.43","199.69","189.51","192.09","152","212.45","216.53","","","","","","","","","","","","","","",""
